Objekt,X,Y,Razdalja_mm,Čas
orange_cone,55,149,1759,00:43:00.743341
orange_cone,55,149,1765,00:43:00.777808
yellow_cone,972,468,0,00:43:00.809603
yellow_cone,972,468,0,00:43:00.850719
orange_cone,55,155,1765,00:43:00.890838
orange_cone,55,158,1763,00:43:00.929924
yellow_cone,973,468,0,00:43:01.051375
orange_cone,55,158,1758,00:43:01.081426
yellow_cone,971,467,0,00:43:01.081734
orange_cone,55,158,1761,00:43:01.110486
yellow_cone,971,467,0,00:43:01.110814
orange_cone,55,158,1764,00:43:01.141365
yellow_cone,971,467,0,00:43:01.141703
orange_cone,55,163,1765,00:43:01.206055
yellow_cone,970,466,0,00:43:01.206419
orange_cone,55,163,1763,00:43:01.242215
yellow_cone,970,466,0,00:43:01.242559
orange_cone,54,153,1762,00:43:01.273247
orange_cone,54,153,1757,00:43:01.311722
yellow_cone,972,468,0,00:43:01.639329
yellow_cone,972,468,0,00:43:01.673478
yellow_cone,970,467,0,00:43:01.703208
yellow_cone,970,467,0,00:43:01.737089
orange_cone,54,148,1772,00:43:01.767166
orange_cone,54,148,1765,00:43:01.801797
orange_cone,54,162,1764,00:43:01.832753
orange_cone,54,162,1761,00:43:01.864034
orange_cone,55,154,1760,00:43:01.901484
orange_cone,55,152,1759,00:43:01.931971
orange_cone,55,152,1761,00:43:01.966594
orange_cone,55,159,1761,00:43:02.080405
yellow_cone,973,467,0,00:43:02.080784
yellow_cone,974,468,0,00:43:02.117895
yellow_cone,974,468,0,00:43:02.151247
yellow_cone,972,467,0,00:43:02.180144
yellow_cone,972,467,0,00:43:02.217144
orange_cone,53,154,1764,00:43:02.252922
orange_cone,53,154,1754,00:43:02.287665
yellow_cone,972,467,0,00:43:02.321444
orange_cone,54,161,1761,00:43:02.616221
orange_cone,54,161,1758,00:43:02.646509
yellow_cone,973,466,0,00:43:02.677251
yellow_cone,973,466,0,00:43:02.708409
yellow_cone,971,467,0,00:43:02.742220
yellow_cone,971,467,0,00:43:02.835650
yellow_cone,971,467,0,00:43:02.869110
yellow_cone,973,468,0,00:43:02.974378
yellow_cone,973,468,0,00:43:03.015541
yellow_cone,972,467,0,00:43:03.169365
yellow_cone,971,468,0,00:43:03.199053
yellow_cone,971,468,0,00:43:03.231690
yellow_cone,973,467,0,00:43:03.259270
yellow_cone,973,467,0,00:43:03.291910
yellow_cone,969,471,0,00:43:03.320741
yellow_cone,969,471,0,00:43:03.354807
orange_cone,54,159,1758,00:43:03.446095
orange_cone,54,159,1758,00:43:03.479635
orange_cone,55,158,1763,00:43:03.638206
orange_cone,55,158,1753,00:43:03.669099
orange_cone,54,154,1762,00:43:03.839022
orange_cone,54,154,1763,00:43:03.869879
yellow_cone,972,472,0,00:43:03.870207
orange_cone,54,154,1764,00:43:03.904271
yellow_cone,972,472,0,00:43:03.904592
orange_cone,55,154,1759,00:43:03.934020
yellow_cone,972,468,0,00:43:03.934375
orange_cone,55,154,1770,00:43:03.974594
yellow_cone,972,468,0,00:43:03.974969
yellow_cone,972,468,0,00:43:04.015602
yellow_cone,973,469,0,00:43:04.045566
yellow_cone,973,469,0,00:43:04.080547
yellow_cone,971,468,0,00:43:04.109406
yellow_cone,971,468,0,00:43:04.147598
orange_cone,55,153,1764,00:43:04.219138
orange_cone,55,153,1759,00:43:04.259379
orange_cone,55,151,1774,00:43:04.376566
yellow_cone,971,467,0,00:43:04.406635
yellow_cone,971,467,0,00:43:04.439017
yellow_cone,975,468,0,00:43:04.468449
orange_cone,55,159,1763,00:43:04.468722
yellow_cone,975,468,0,00:43:04.501661
orange_cone,55,159,1761,00:43:04.501931
orange_cone,55,157,1762,00:43:04.530939
orange_cone,55,157,1768,00:43:04.570149
yellow_cone,973,468,0,00:43:04.636404
yellow_cone,973,468,0,00:43:04.670216
orange_cone,56,152,1760,00:43:04.826083
orange_cone,56,152,1768,00:43:04.860772
yellow_cone,973,468,0,00:43:04.889635
yellow_cone,973,468,0,00:43:04.929148
yellow_cone,972,468,0,00:43:04.975445
orange_cone,55,151,1758,00:43:05.020026
orange_cone,55,151,1753,00:43:05.055241
orange_cone,55,148,1760,00:43:05.160338
orange_cone,55,156,1755,00:43:05.188880
orange_cone,55,156,1755,00:43:05.225973
orange_cone,55,159,1755,00:43:05.256743
orange_cone,55,159,1767,00:43:05.289235
yellow_cone,972,467,0,00:43:05.317576
orange_cone,55,161,1767,00:43:05.317855
yellow_cone,972,467,0,00:43:05.350880
orange_cone,55,161,1756,00:43:05.351154
yellow_cone,972,467,0,00:43:05.380820
yellow_cone,972,467,0,00:43:05.415512
orange_cone,55,162,1752,00:43:05.451609
yellow_cone,973,467,0,00:43:05.451962
orange_cone,55,162,1755,00:43:05.482700
orange_cone,55,162,1765,00:43:05.516257
orange_cone,55,156,1757,00:43:05.546297
orange_cone,55,156,1765,00:43:05.580852
yellow_cone,972,468,0,00:43:05.675000
yellow_cone,972,468,0,00:43:05.708958
yellow_cone,972,468,0,00:43:05.738313
yellow_cone,972,468,0,00:43:05.771966
yellow_cone,972,467,0,00:43:05.801514
yellow_cone,972,467,0,00:43:05.842176
yellow_cone,973,467,0,00:43:05.976517
yellow_cone,973,467,0,00:43:06.016175
yellow_cone,971,467,0,00:43:06.575441
yellow_cone,971,467,0,00:43:06.608877
yellow_cone,972,468,0,00:43:06.879239
yellow_cone,972,468,0,00:43:06.913607
yellow_cone,972,468,0,00:43:06.943929
yellow_cone,972,468,0,00:43:06.985484
yellow_cone,972,467,0,00:43:07.072531
yellow_cone,971,468,0,00:43:07.311299
yellow_cone,971,468,0,00:43:07.343816
orange_cone,55,149,1760,00:43:07.377714
yellow_cone,973,467,0,00:43:07.378054
orange_cone,56,156,1762,00:43:07.663888
orange_cone,56,156,1761,00:43:07.698688
yellow_cone,974,468,0,00:43:07.729344
yellow_cone,974,468,0,00:43:07.762918
yellow_cone,972,468,0,00:43:07.959419
yellow_cone,972,468,0,00:43:07.995178
yellow_cone,974,468,0,00:43:08.256831
yellow_cone,974,468,0,00:43:08.290032
yellow_cone,972,468,0,00:43:08.551090
yellow_cone,972,468,0,00:43:08.585837
yellow_cone,975,467,0,00:43:09.031270
yellow_cone,975,467,0,00:43:09.064018
orange_cone,57,164,1775,00:43:09.296469
orange_cone,57,164,1766,00:43:09.332070
yellow_cone,973,467,0,00:43:09.473454
yellow_cone,973,467,0,00:43:09.511811
yellow_cone,972,467,0,00:43:09.548954
yellow_cone,972,468,0,00:43:09.775267
yellow_cone,972,468,0,00:43:09.813607
yellow_cone,972,467,0,00:43:09.851424
yellow_cone,973,468,0,00:43:09.944941
yellow_cone,973,468,0,00:43:09.986979
yellow_cone,974,468,0,00:43:10.079290
yellow_cone,974,468,0,00:43:10.111868
yellow_cone,973,468,0,00:43:10.176850
yellow_cone,973,468,0,00:43:10.215265
yellow_cone,973,467,0,00:43:10.553335
orange_cone,56,162,1768,00:43:10.553570
yellow_cone,973,467,0,00:43:10.586064
orange_cone,56,162,1778,00:43:10.586296
yellow_cone,973,467,0,00:43:10.743748
yellow_cone,973,467,0,00:43:10.774975
orange_cone,55,167,1764,00:43:11.205672
orange_cone,55,167,1760,00:43:11.240359
yellow_cone,973,468,0,00:43:11.379864
yellow_cone,973,468,0,00:43:11.415857
yellow_cone,973,468,0,00:43:11.454057
yellow_cone,973,468,0,00:43:11.493870
yellow_cone,974,469,0,00:43:11.688404
yellow_cone,974,469,0,00:43:11.728530
yellow_cone,974,469,0,00:43:11.763930
yellow_cone,974,469,0,00:43:11.798806
yellow_cone,971,467,0,00:43:11.871983
yellow_cone,971,467,0,00:43:11.911240
yellow_cone,972,467,0,00:43:11.946348
yellow_cone,972,467,0,00:43:11.983179
yellow_cone,974,469,0,00:43:12.051894
yellow_cone,974,469,0,00:43:12.092805
yellow_cone,971,468,0,00:43:12.235410
yellow_cone,971,468,0,00:43:12.273275
yellow_cone,974,468,0,00:43:12.417338
yellow_cone,974,468,0,00:43:12.455983
yellow_cone,974,468,0,00:43:12.767264
yellow_cone,974,468,0,00:43:12.800410
yellow_cone,973,468,0,00:43:12.830825
yellow_cone,973,468,0,00:43:12.864383
yellow_cone,972,467,0,00:43:12.893274
yellow_cone,972,467,0,00:43:12.926354
yellow_cone,972,467,0,00:43:13.017045
yellow_cone,972,467,0,00:43:13.049904
yellow_cone,971,466,0,00:43:13.099394
yellow_cone,970,467,0,00:43:13.145215
yellow_cone,970,467,0,00:43:13.177961
yellow_cone,969,465,4978,00:43:13.208990
yellow_cone,969,465,0,00:43:13.241737
yellow_cone,968,465,4940,00:43:13.271066
yellow_cone,968,465,4962,00:43:13.301564
yellow_cone,969,466,4952,00:43:13.506821
yellow_cone,969,466,0,00:43:13.541463
yellow_cone,968,465,0,00:43:13.788455
yellow_cone,968,465,4965,00:43:13.823882
yellow_cone,968,464,0,00:43:13.997130
yellow_cone,969,465,0,00:43:14.128108
yellow_cone,969,465,0,00:43:14.167660
orange_cone,66,142,1791,00:43:14.167942
yellow_cone,969,465,0,00:43:14.210077
orange_cone,66,142,1788,00:43:14.210357
yellow_cone,969,465,0,00:43:14.246525
yellow_cone,64,149,1784,00:43:14.246758
yellow_cone,967,464,0,00:43:14.275751
yellow_cone,967,464,0,00:43:14.312540
yellow_cone,969,465,0,00:43:14.351512
yellow_cone,969,465,0,00:43:14.384177
yellow_cone,968,465,0,00:43:14.445703
yellow_cone,968,465,0,00:43:14.475952
yellow_cone,968,465,0,00:43:14.505501
yellow_cone,968,466,0,00:43:14.534953
yellow_cone,968,466,0,00:43:14.573600
yellow_cone,968,465,0,00:43:14.649849
orange_cone,61,146,1771,00:43:14.650109
yellow_cone,968,465,0,00:43:14.688121
orange_cone,61,146,1769,00:43:14.688378
orange_cone,61,141,1772,00:43:14.717903
yellow_cone,967,466,0,00:43:14.718411
yellow_cone,968,466,0,00:43:14.942422
yellow_cone,968,466,0,00:43:14.976695
yellow_cone,967,465,0,00:43:15.008196
yellow_cone,967,465,0,00:43:15.043237
yellow_cone,968,465,0,00:43:15.073858
orange_cone,63,146,1785,00:43:15.074120
yellow_cone,968,465,0,00:43:15.107986
orange_cone,63,146,1777,00:43:15.108228
orange_cone,62,146,1790,00:43:15.141393
yellow_cone,968,465,0,00:43:15.144087
yellow_cone,968,464,0,00:43:15.174875
yellow_cone,968,464,4969,00:43:15.209812
yellow_cone,64,147,1782,00:43:15.240474
yellow_cone,64,147,1775,00:43:15.274259
yellow_cone,968,465,0,00:43:15.304437
yellow_cone,968,465,0,00:43:15.338445
yellow_cone,968,464,4969,00:43:15.438241
yellow_cone,24,662,0,00:43:15.438568
yellow_cone,968,464,0,00:43:15.469517
yellow_cone,24,662,0,00:43:15.469826
yellow_cone,36,652,0,00:43:15.595649
yellow_cone,36,652,0,00:43:15.630054
yellow_cone,37,652,0,00:43:15.661258
yellow_cone,37,652,0,00:43:15.696427
yellow_cone,37,650,0,00:43:15.725922
yellow_cone,37,650,0,00:43:15.761449
yellow_cone,37,640,0,00:43:15.791654
yellow_cone,37,640,0,00:43:15.826557
yellow_cone,970,465,0,00:43:15.918489
yellow_cone,490,97,0,00:43:15.918796
yellow_cone,970,465,0,00:43:15.950422
yellow_cone,490,97,0,00:43:15.950720
yellow_cone,970,466,0,00:43:15.991514
yellow_cone,969,466,0,00:43:16.033167
yellow_cone,969,466,0,00:43:16.068617
yellow_cone,972,467,0,00:43:16.100234
yellow_cone,972,467,0,00:43:16.138544
yellow_cone,971,467,0,00:43:16.174607
yellow_cone,971,467,0,00:43:16.212151
yellow_cone,971,467,0,00:43:16.257332
yellow_cone,971,466,0,00:43:16.298165
yellow_cone,971,466,0,00:43:16.335728
yellow_cone,971,466,0,00:43:16.376405
yellow_cone,970,465,0,00:43:16.416170
yellow_cone,972,467,0,00:43:16.454026
yellow_cone,972,467,0,00:43:16.489209
yellow_cone,971,467,0,00:43:16.581128
yellow_cone,39,618,0,00:43:16.581483
yellow_cone,971,467,0,00:43:16.621974
yellow_cone,39,618,0,00:43:16.622300
yellow_cone,969,465,0,00:43:16.662462
yellow_cone,970,466,0,00:43:16.692005
yellow_cone,507,101,0,00:43:16.692232
yellow_cone,970,466,0,00:43:16.726487
yellow_cone,507,101,0,00:43:16.726720
yellow_cone,510,100,0,00:43:16.756980
yellow_cone,971,467,0,00:43:16.757329
yellow_cone,510,100,0,00:43:16.800375
yellow_cone,971,467,0,00:43:16.800736
yellow_cone,972,466,0,00:43:16.840192
yellow_cone,37,622,0,00:43:16.840463
yellow_cone,37,527,1542,00:43:16.840708
yellow_cone,971,467,0,00:43:16.871456
yellow_cone,971,467,0,00:43:16.906330
yellow_cone,38,625,0,00:43:16.937602
yellow_cone,37,545,1537,00:43:16.937911
yellow_cone,38,625,0,00:43:16.973003
yellow_cone,37,545,1533,00:43:16.973315
yellow_cone,39,624,0,00:43:17.013657
yellow_cone,38,567,1529,00:43:17.013989
yellow_cone,974,468,0,00:43:17.014281
yellow_cone,38,626,0,00:43:17.050566
yellow_cone,38,553,1533,00:43:17.050883
yellow_cone,972,467,0,00:43:17.051158
yellow_cone,38,626,0,00:43:17.089292
yellow_cone,38,553,1529,00:43:17.089639
yellow_cone,972,467,0,00:43:17.089922
yellow_cone,37,626,0,00:43:17.124441
yellow_cone,37,539,1535,00:43:17.125065
yellow_cone,972,466,0,00:43:17.125402
yellow_cone,513,99,0,00:43:17.125790
yellow_cone,974,467,0,00:43:17.161375
yellow_cone,974,467,0,00:43:17.194861
yellow_cone,38,624,0,00:43:17.222768
yellow_cone,37,537,1543,00:43:17.223103
yellow_cone,38,624,0,00:43:17.256492
yellow_cone,37,537,1536,00:43:17.256815
yellow_cone,971,466,0,00:43:17.286325
yellow_cone,971,466,0,00:43:17.320097
yellow_cone,972,467,0,00:43:17.349322
yellow_cone,38,626,0,00:43:17.349609
yellow_cone,38,549,1536,00:43:17.349868
yellow_cone,972,467,0,00:43:17.385356
yellow_cone,38,626,0,00:43:17.385664
yellow_cone,38,549,1536,00:43:17.385943
yellow_cone,38,627,0,00:43:17.416309
yellow_cone,972,466,0,00:43:17.416635
yellow_cone,37,583,0,00:43:17.416896
yellow_cone,38,627,0,00:43:17.458767
yellow_cone,972,466,0,00:43:17.459116
yellow_cone,37,583,0,00:43:17.459435
yellow_cone,37,624,0,00:43:17.498761
yellow_cone,973,467,0,00:43:17.499122
yellow_cone,36,524,1542,00:43:17.499428
yellow_cone,509,99,0,00:43:17.499632
yellow_cone,973,467,0,00:43:17.536550
yellow_cone,38,624,0,00:43:17.536862
yellow_cone,38,547,1528,00:43:17.537156
yellow_cone,973,467,0,00:43:17.578884
yellow_cone,38,624,0,00:43:17.579200
yellow_cone,38,547,1530,00:43:17.579498
yellow_cone,38,624,0,00:43:17.618844
yellow_cone,37,586,0,00:43:17.619178
yellow_cone,972,466,0,00:43:17.654767
yellow_cone,972,466,0,00:43:17.687466
yellow_cone,39,623,0,00:43:17.716290
yellow_cone,972,467,0,00:43:17.716594
yellow_cone,38,558,1530,00:43:17.716863
yellow_cone,39,623,0,00:43:17.750283
yellow_cone,972,467,0,00:43:17.750590
yellow_cone,38,558,1530,00:43:17.750857
yellow_cone,973,467,0,00:43:17.779930
yellow_cone,973,467,0,00:43:17.820756
yellow_cone,38,623,0,00:43:17.855235
yellow_cone,37,552,1534,00:43:17.855542
yellow_cone,38,622,0,00:43:17.897425
yellow_cone,972,467,0,00:43:17.897808
yellow_cone,38,534,1542,00:43:17.898142
yellow_cone,38,622,0,00:43:17.943377
yellow_cone,972,467,0,00:43:17.943767
yellow_cone,38,534,1538,00:43:17.944109
yellow_cone,975,467,0,00:43:17.986369
yellow_cone,38,621,0,00:43:17.986683
yellow_cone,37,560,1530,00:43:17.986978
yellow_cone,971,467,0,00:43:18.028113
yellow_cone,39,622,0,00:43:18.065765
yellow_cone,508,101,0,00:43:18.066015
yellow_cone,38,560,1531,00:43:18.066305
yellow_cone,971,467,0,00:43:18.066595
yellow_cone,39,622,0,00:43:18.106096
yellow_cone,508,101,0,00:43:18.106348
yellow_cone,38,560,1533,00:43:18.106662
yellow_cone,971,467,0,00:43:18.106954
yellow_cone,972,467,0,00:43:18.143854
yellow_cone,39,624,0,00:43:18.144163
yellow_cone,972,467,0,00:43:18.184779
yellow_cone,39,624,0,00:43:18.185111
yellow_cone,38,623,0,00:43:18.227326
yellow_cone,38,580,0,00:43:18.227679
yellow_cone,972,468,0,00:43:18.227998
yellow_cone,38,623,0,00:43:18.268913
yellow_cone,37,584,0,00:43:18.269343
yellow_cone,970,466,0,00:43:18.309425
yellow_cone,970,466,0,00:43:18.351547
yellow_cone,39,623,0,00:43:18.386314
yellow_cone,971,467,0,00:43:18.386607
yellow_cone,39,623,0,00:43:18.416737
yellow_cone,971,467,0,00:43:18.417032
yellow_cone,38,621,0,00:43:18.445560
yellow_cone,38,531,1554,00:43:18.445960
yellow_cone,972,467,0,00:43:18.446287
yellow_cone,38,621,0,00:43:18.476953
yellow_cone,38,531,1550,00:43:18.477270
yellow_cone,972,467,0,00:43:18.477522
yellow_cone,38,621,0,00:43:18.506681
yellow_cone,37,567,1523,00:43:18.506978
yellow_cone,972,467,0,00:43:18.507234
yellow_cone,38,621,0,00:43:18.538734
yellow_cone,37,567,1532,00:43:18.539038
yellow_cone,972,467,0,00:43:18.539295
yellow_cone,971,468,0,00:43:18.569514
yellow_cone,971,468,0,00:43:18.601183
yellow_cone,40,622,0,00:43:18.635895
yellow_cone,969,468,0,00:43:18.636203
yellow_cone,974,467,0,00:43:18.665938
yellow_cone,974,467,0,00:43:18.700931
yellow_cone,973,468,0,00:43:18.730802
yellow_cone,511,101,0,00:43:18.731037
yellow_cone,39,620,0,00:43:18.731281
yellow_cone,973,468,0,00:43:18.765645
yellow_cone,511,101,0,00:43:18.765871
yellow_cone,39,620,0,00:43:18.766120
yellow_cone,40,622,0,00:43:18.796026
yellow_cone,40,622,0,00:43:18.830591
yellow_cone,39,622,0,00:43:18.860903
yellow_cone,38,563,1534,00:43:18.861211
yellow_cone,972,467,0,00:43:18.861487
yellow_cone,39,622,0,00:43:18.895365
yellow_cone,38,563,1531,00:43:18.895668
yellow_cone,972,467,0,00:43:18.895917
yellow_cone,973,467,0,00:43:18.924670
yellow_cone,508,101,0,00:43:18.924891
yellow_cone,973,467,0,00:43:18.957150
yellow_cone,508,101,0,00:43:18.957437
yellow_cone,974,467,0,00:43:18.987273
yellow_cone,974,467,0,00:43:19.029545
yellow_cone,40,624,0,00:43:19.068604
yellow_cone,972,467,0,00:43:19.068915
yellow_cone,40,625,0,00:43:19.099298
yellow_cone,971,466,0,00:43:19.099615
yellow_cone,39,565,1536,00:43:19.099876
yellow_cone,40,625,0,00:43:19.133505
yellow_cone,971,466,0,00:43:19.133806
yellow_cone,39,565,1531,00:43:19.134061
yellow_cone,972,468,0,00:43:19.164053
yellow_cone,39,624,0,00:43:19.164334
yellow_cone,972,468,0,00:43:19.199318
yellow_cone,39,624,0,00:43:19.199620
yellow_cone,971,466,0,00:43:19.230580
yellow_cone,40,624,0,00:43:19.230907
yellow_cone,971,466,0,00:43:19.273199
yellow_cone,40,624,0,00:43:19.273573
yellow_cone,39,623,0,00:43:19.313042
yellow_cone,39,588,0,00:43:19.313378
yellow_cone,971,467,0,00:43:19.313690
yellow_cone,39,622,0,00:43:19.354788
yellow_cone,971,466,0,00:43:19.355581
yellow_cone,38,589,0,00:43:19.356185
yellow_cone,973,467,0,00:43:19.396482
yellow_cone,40,622,0,00:43:19.396795
yellow_cone,973,467,0,00:43:19.430602
yellow_cone,40,622,0,00:43:19.430904
yellow_cone,971,467,0,00:43:19.460565
yellow_cone,40,622,0,00:43:19.460872
yellow_cone,971,467,0,00:43:19.498149
yellow_cone,40,622,0,00:43:19.498470
yellow_cone,971,467,0,00:43:19.529319
yellow_cone,971,467,0,00:43:19.572853
yellow_cone,970,467,0,00:43:19.620145
yellow_cone,973,466,0,00:43:19.666451
yellow_cone,971,466,0,00:43:19.710582
yellow_cone,38,625,0,00:43:19.710990
yellow_cone,971,466,0,00:43:19.747409
yellow_cone,38,625,0,00:43:19.747740
yellow_cone,39,628,0,00:43:19.780954
yellow_cone,972,466,0,00:43:19.811608
yellow_cone,972,466,0,00:43:19.859096
yellow_cone,970,466,0,00:43:19.890098
yellow_cone,970,466,0,00:43:19.922279
yellow_cone,971,465,0,00:43:19.951130
yellow_cone,971,465,0,00:43:19.983909
yellow_cone,972,466,0,00:43:20.026519
yellow_cone,38,632,0,00:43:20.026864
yellow_cone,37,541,1531,00:43:20.027184
yellow_cone,969,464,0,00:43:20.058894
yellow_cone,38,635,0,00:43:20.059211
yellow_cone,969,464,0,00:43:20.093444
yellow_cone,38,635,0,00:43:20.093750
yellow_cone,38,639,0,00:43:20.122404
yellow_cone,970,465,4955,00:43:20.122759
yellow_cone,38,639,0,00:43:20.157050
yellow_cone,970,465,0,00:43:20.157635
yellow_cone,34,641,0,00:43:20.186894
yellow_cone,34,641,0,00:43:20.227572
yellow_cone,36,646,0,00:43:20.265625
yellow_cone,37,648,0,00:43:20.302318
yellow_cone,37,648,0,00:43:20.342675
yellow_cone,33,648,0,00:43:20.381408
yellow_cone,968,465,4974,00:43:20.381760
yellow_cone,36,651,0,00:43:20.421748
yellow_cone,36,651,0,00:43:20.462819
yellow_cone,36,649,0,00:43:20.502180
yellow_cone,37,651,0,00:43:20.533849
yellow_cone,37,651,0,00:43:20.568345
yellow_cone,37,652,0,00:43:20.606501
yellow_cone,37,652,0,00:43:20.646715
yellow_cone,36,650,0,00:43:20.684912
yellow_cone,38,653,0,00:43:20.714442
yellow_cone,38,653,0,00:43:20.748354
yellow_cone,37,653,0,00:43:20.777701
yellow_cone,969,466,0,00:43:20.778020
yellow_cone,37,653,0,00:43:20.812018
yellow_cone,969,466,4965,00:43:20.812370
yellow_cone,37,652,0,00:43:20.841596
yellow_cone,37,652,0,00:43:20.875660
yellow_cone,36,651,0,00:43:20.905078
yellow_cone,36,651,0,00:43:20.939023
yellow_cone,37,654,0,00:43:20.974523
yellow_cone,37,654,0,00:43:21.011037
yellow_cone,37,654,0,00:43:21.051306
yellow_cone,35,654,0,00:43:21.081310
yellow_cone,35,654,0,00:43:21.116274
yellow_cone,37,652,0,00:43:21.146078
yellow_cone,37,652,0,00:43:21.180204
yellow_cone,34,654,0,00:43:21.210073
yellow_cone,970,465,0,00:43:21.210415
yellow_cone,34,654,0,00:43:21.253693
yellow_cone,970,465,4962,00:43:21.254138
yellow_cone,36,653,0,00:43:21.299421
yellow_cone,35,653,0,00:43:21.330629
yellow_cone,35,653,0,00:43:21.365726
yellow_cone,34,655,0,00:43:21.395159
yellow_cone,34,655,0,00:43:21.427915
yellow_cone,34,654,0,00:43:21.536783
yellow_cone,37,655,0,00:43:21.577294
yellow_cone,970,467,0,00:43:21.577697
yellow_cone,37,655,0,00:43:21.619647
yellow_cone,970,467,0,00:43:21.620018
yellow_cone,969,466,0,00:43:21.663360
yellow_cone,36,653,0,00:43:21.663698
yellow_cone,971,467,4947,00:43:21.707332
yellow_cone,35,654,0,00:43:21.707675
yellow_cone,37,655,0,00:43:21.748239
yellow_cone,970,467,4963,00:43:21.748597
yellow_cone,37,655,0,00:43:21.793284
yellow_cone,970,467,4971,00:43:21.793676
yellow_cone,38,653,0,00:43:21.829794
yellow_cone,971,465,0,00:43:21.830093
yellow_cone,970,467,0,00:43:21.869093
yellow_cone,36,654,0,00:43:21.869510
yellow_cone,970,467,0,00:43:21.913182
yellow_cone,36,654,0,00:43:21.913512
yellow_cone,970,466,0,00:43:21.949273
yellow_cone,38,653,0,00:43:21.978657
yellow_cone,38,653,0,00:43:22.020065
yellow_cone,971,466,4946,00:43:22.058416
yellow_cone,38,654,0,00:43:22.058726
yellow_cone,971,466,0,00:43:22.098994
yellow_cone,38,654,0,00:43:22.099316
yellow_cone,969,466,0,00:43:22.140820
yellow_cone,37,655,0,00:43:22.141143
yellow_cone,37,654,0,00:43:22.173879
yellow_cone,969,466,4984,00:43:22.174200
yellow_cone,37,654,0,00:43:22.208318
yellow_cone,969,466,0,00:43:22.208750
yellow_cone,970,465,0,00:43:22.238510
yellow_cone,36,653,0,00:43:22.238775
yellow_cone,970,465,4746,00:43:22.271528
yellow_cone,36,653,0,00:43:22.271797
yellow_cone,970,465,0,00:43:22.301812
yellow_cone,37,654,0,00:43:22.302113
yellow_cone,970,465,4943,00:43:22.332364
yellow_cone,37,654,0,00:43:22.332670
yellow_cone,36,656,0,00:43:22.361788
yellow_cone,971,466,0,00:43:22.362141
yellow_cone,972,466,0,00:43:22.392691
yellow_cone,38,653,0,00:43:22.393016
yellow_cone,972,466,0,00:43:22.422260
yellow_cone,38,653,0,00:43:22.422580
yellow_cone,972,466,0,00:43:22.451855
yellow_cone,38,653,0,00:43:22.452159
yellow_cone,970,466,0,00:43:22.481480
yellow_cone,36,654,0,00:43:22.481809
yellow_cone,970,466,0,00:43:22.512880
yellow_cone,36,654,0,00:43:22.513166
yellow_cone,37,653,0,00:43:22.543339
yellow_cone,970,465,0,00:43:22.543669
yellow_cone,37,653,0,00:43:22.574796
yellow_cone,970,465,0,00:43:22.575175
yellow_cone,974,468,0,00:43:22.610112
yellow_cone,36,655,0,00:43:22.610441
yellow_cone,973,466,0,00:43:22.640323
yellow_cone,36,654,0,00:43:22.640619
yellow_cone,973,466,0,00:43:22.674181
yellow_cone,36,654,0,00:43:22.674451
yellow_cone,971,467,4953,00:43:22.714503
yellow_cone,37,655,0,00:43:22.714865
yellow_cone,971,467,0,00:43:22.760380
yellow_cone,37,655,0,00:43:22.760733
yellow_cone,971,466,0,00:43:22.805029
yellow_cone,37,656,0,00:43:22.805389
yellow_cone,972,466,0,00:43:22.845661
yellow_cone,36,654,0,00:43:22.846235
yellow_cone,37,655,0,00:43:22.882472
yellow_cone,971,466,0,00:43:22.882808
yellow_cone,37,655,0,00:43:22.921426
yellow_cone,971,466,0,00:43:22.921768
yellow_cone,970,466,0,00:43:22.951912
yellow_cone,37,654,0,00:43:22.952220
yellow_cone,970,466,0,00:43:22.993729
yellow_cone,37,654,0,00:43:22.994096
yellow_cone,971,467,0,00:43:23.040235
yellow_cone,39,653,0,00:43:23.040613
yellow_cone,40,654,0,00:43:23.085654
yellow_cone,970,466,0,00:43:23.086447
yellow_cone,40,654,0,00:43:23.127921
yellow_cone,970,466,0,00:43:23.128292
yellow_cone,37,655,0,00:43:23.171404
yellow_cone,968,466,0,00:43:23.171789
yellow_cone,970,467,0,00:43:23.216114
yellow_cone,35,654,0,00:43:23.216462
yellow_cone,38,654,0,00:43:23.257447
yellow_cone,972,468,0,00:43:23.257828
yellow_cone,38,654,0,00:43:23.301626
yellow_cone,972,468,0,00:43:23.302000
yellow_cone,972,468,4600,00:43:23.346001
yellow_cone,38,654,0,00:43:23.346336
yellow_cone,970,467,0,00:43:23.388549
yellow_cone,38,653,0,00:43:23.389237
yellow_cone,970,467,4968,00:43:23.422263
yellow_cone,38,653,0,00:43:23.422555
yellow_cone,37,652,0,00:43:23.456681
yellow_cone,972,467,0,00:43:23.457014
yellow_cone,973,467,0,00:43:23.485801
yellow_cone,36,655,0,00:43:23.486096
yellow_cone,973,467,0,00:43:23.518615
yellow_cone,36,655,0,00:43:23.518915
yellow_cone,971,466,0,00:43:23.547809
yellow_cone,38,654,0,00:43:23.548101
yellow_cone,971,466,0,00:43:23.581109
yellow_cone,38,654,0,00:43:23.581398
yellow_cone,971,467,0,00:43:23.611561
yellow_cone,38,654,0,00:43:23.611843
yellow_cone,971,467,4993,00:43:23.645487
yellow_cone,38,654,0,00:43:23.645770
yellow_cone,970,466,0,00:43:23.676068
yellow_cone,970,466,0,00:43:23.709314
yellow_cone,972,467,4874,00:43:23.739376
yellow_cone,37,653,0,00:43:23.739666
